"","group","subject","item","region","measure","sort","condition","skips","rawdata","nozero","ambiguity","continuation"
"5759","Native","Native 1",45,"continuation","fp","continuation fp",1,0,386,386,"Ambiguous","Consistent"
"5760","Native","Native 1",29,"continuation","fp","continuation fp",1,0,180,180,"Ambiguous","Consistent"
"5763","Native","Native 1",34,"continuation","fp","continuation fp",2,0,149,149,"Unambiguous","Consistent"
"5766","Native","Native 1",36,"continuation","fp","continuation fp",4,0,375,375,"Unambiguous","Inconsistent"
"5768","Native","Native 1",25,"continuation","fp","continuation fp",1,0,457,457,"Ambiguous","Consistent"
"5770","Native","Native 1",42,"continuation","fp","continuation fp",2,0,566,566,"Unambiguous","Consistent"
"5774","Native","Native 1",41,"continuation","fp","continuation fp",1,0,389,389,"Ambiguous","Consistent"
"5776","Native","Native 1",46,"continuation","fp","continuation fp",2,0,164,164,"Unambiguous","Consistent"
"5778","Native","Native 1",47,"continuation","fp","continuation fp",3,0,743,743,"Ambiguous","Inconsistent"
"5780","Native","Native 1",39,"continuation","fp","continuation fp",3,0,663,663,"Ambiguous","Inconsistent"
"5781","Native","Native 1",35,"continuation","fp","continuation fp",3,0,466,466,"Ambiguous","Inconsistent"
"5783","Native","Native 1",48,"continuation","fp","continuation fp",4,0,928,928,"Unambiguous","Inconsistent"
"5784","Native","Native 1",27,"continuation","fp","continuation fp",3,0,478,478,"Ambiguous","Inconsistent"
"5786","Native","Native 1",31,"continuation","fp","continuation fp",3,0,291,291,"Ambiguous","Inconsistent"
"5789","Native","Native 1",40,"continuation","fp","continuation fp",4,0,206,206,"Unambiguous","Inconsistent"
"5790","Native","Native 1",38,"continuation","fp","continuation fp",2,0,272,272,"Unambiguous","Consistent"
"5791","Native","Native 1",30,"continuation","fp","continuation fp",2,0,213,213,"Unambiguous","Consistent"
"5793","Native","Native 1",32,"continuation","fp","continuation fp",4,0,439,439,"Unambiguous","Inconsistent"
"5797","Native","Native 1",44,"continuation","fp","continuation fp",4,0,957,957,"Unambiguous","Inconsistent"
"5798","Native","Native 1",37,"continuation","fp","continuation fp",1,0,144,144,"Ambiguous","Consistent"
"5799","Native","Native 1",28,"continuation","fp","continuation fp",4,0,265,265,"Unambiguous","Inconsistent"
"5802","Native","Native 1",26,"continuation","fp","continuation fp",2,0,576,576,"Unambiguous","Consistent"
"5803","Native","Native 1",33,"continuation","fp","continuation fp",1,0,532,532,"Ambiguous","Consistent"
"5805","Native","Native 1",43,"continuation","fp","continuation fp",3,0,454,454,"Ambiguous","Inconsistent"
"5806","Native","Native 2",45,"continuation","fp","continuation fp",2,1,0,NA,"Unambiguous","Consistent"
"5807","Native","Native 2",39,"continuation","fp","continuation fp",4,0,378,378,"Unambiguous","Inconsistent"
"5808","Native","Native 2",48,"continuation","fp","continuation fp",1,0,383,383,"Ambiguous","Consistent"
"5814","Native","Native 2",32,"continuation","fp","continuation fp",1,0,209,209,"Ambiguous","Consistent"
