"","group","subject","item","region","measure","sort","condition","skips","rawdata","nozero","ambiguity","continuation"
"2","Native","Native 1",45,"disamb","fp","disamb fp",1,0,210,210,"Ambiguous","Consistent"
"3","Native","Native 1",29,"disamb","fp","disamb fp",1,0,203,203,"Ambiguous","Consistent"
"6","Native","Native 1",34,"disamb","fp","disamb fp",2,1,0,NA,"Unambiguous","Consistent"
"9","Native","Native 1",36,"disamb","fp","disamb fp",4,0,357,357,"Unambiguous","Inconsistent"
"11","Native","Native 1",25,"disamb","fp","disamb fp",1,0,448,448,"Ambiguous","Consistent"
"13","Native","Native 1",42,"disamb","fp","disamb fp",2,0,181,181,"Unambiguous","Consistent"
"17","Native","Native 1",41,"disamb","fp","disamb fp",1,0,227,227,"Ambiguous","Consistent"
"19","Native","Native 1",46,"disamb","fp","disamb fp",2,0,388,388,"Unambiguous","Consistent"
"21","Native","Native 1",47,"disamb","fp","disamb fp",3,0,197,197,"Ambiguous","Inconsistent"
"23","Native","Native 1",39,"disamb","fp","disamb fp",3,0,206,206,"Ambiguous","Inconsistent"
"24","Native","Native 1",35,"disamb","fp","disamb fp",3,0,297,297,"Ambiguous","Inconsistent"
"26","Native","Native 1",48,"disamb","fp","disamb fp",4,0,233,233,"Unambiguous","Inconsistent"
"27","Native","Native 1",27,"disamb","fp","disamb fp",3,0,291,291,"Ambiguous","Inconsistent"
"29","Native","Native 1",31,"disamb","fp","disamb fp",3,0,206,206,"Ambiguous","Inconsistent"
"32","Native","Native 1",40,"disamb","fp","disamb fp",4,1,0,NA,"Unambiguous","Inconsistent"
"33","Native","Native 1",38,"disamb","fp","disamb fp",2,0,617,617,"Unambiguous","Consistent"
"34","Native","Native 1",30,"disamb","fp","disamb fp",2,0,456,456,"Unambiguous","Consistent"
"36","Native","Native 1",32,"disamb","fp","disamb fp",4,0,515,515,"Unambiguous","Inconsistent"
"40","Native","Native 1",44,"disamb","fp","disamb fp",4,0,180,180,"Unambiguous","Inconsistent"
"41","Native","Native 1",37,"disamb","fp","disamb fp",1,0,361,361,"Ambiguous","Consistent"
"42","Native","Native 1",28,"disamb","fp","disamb fp",4,0,299,299,"Unambiguous","Inconsistent"
"45","Native","Native 1",26,"disamb","fp","disamb fp",2,0,614,614,"Unambiguous","Consistent"
"46","Native","Native 1",33,"disamb","fp","disamb fp",1,0,480,480,"Ambiguous","Consistent"
"48","Native","Native 1",43,"disamb","fp","disamb fp",3,0,160,160,"Ambiguous","Inconsistent"
"49","Native","Native 2",45,"disamb","fp","disamb fp",2,0,775,775,"Unambiguous","Consistent"
"50","Native","Native 2",39,"disamb","fp","disamb fp",4,0,158,158,"Unambiguous","Inconsistent"
"51","Native","Native 2",48,"disamb","fp","disamb fp",1,0,483,483,"Ambiguous","Consistent"
"57","Native","Native 2",32,"disamb","fp","disamb fp",1,0,231,231,"Ambiguous","Consistent"
"58","Native","Native 2",26,"disamb","fp","disamb fp",3,0,324,324,"Ambiguous","Inconsistent"
"59","Native","Native 2",42,"disamb","fp","disamb fp",3,0,1233,1233,"Ambiguous","Inconsistent"
"62","Native","Native 2",37,"disamb","fp","disamb fp",2,0,142,142,"Unambiguous","Consistent"
"63","Native","Native 2",31,"disamb","fp","disamb fp",4,0,522,522,"Unambiguous","Inconsistent"
"66","Native","Native 2",25,"disamb","fp","disamb fp",2,0,207,207,"Unambiguous","Consistent"
"67","Native","Native 2",38,"disamb","fp","disamb fp",3,0,924,924,"Ambiguous","Inconsistent"
"68","Native","Native 2",35,"disamb","fp","disamb fp",4,0,193,193,"Unambiguous","Inconsistent"
"69","Native","Native 2",41,"disamb","fp","disamb fp",2,0,296,296,"Unambiguous","Consistent"
"71","Native","Native 2",34,"disamb","fp","disamb fp",3,0,240,240,"Ambiguous","Inconsistent"
"72","Native","Native 2",43,"disamb","fp","disamb fp",4,0,561,561,"Unambiguous","Inconsistent"
"74","Native","Native 2",33,"disamb","fp","disamb fp",2,0,334,334,"Unambiguous","Consistent"
"75","Native","Native 2",40,"disamb","fp","disamb fp",1,0,250,250,"Ambiguous","Consistent"
"78","Native","Native 2",30,"disamb","fp","disamb fp",3,0,198,198,"Ambiguous","Inconsistent"
"79","Native","Native 2",27,"disamb","fp","disamb fp",4,0,221,221,"Unambiguous","Inconsistent"
"82","Native","Native 2",36,"disamb","fp","disamb fp",1,0,163,163,"Ambiguous","Consistent"
"83","Native","Native 2",28,"disamb","fp","disamb fp",1,0,254,254,"Ambiguous","Consistent"
"87","Native","Native 2",44,"disamb","fp","disamb fp",1,0,259,259,"Ambiguous","Consistent"
"88","Native","Native 2",29,"disamb","fp","disamb fp",2,0,524,524,"Unambiguous","Consistent"
"92","Native","Native 2",47,"disamb","fp","disamb fp",4,0,258,258,"Unambiguous","Inconsistent"
"94","Native","Native 2",46,"disamb","fp","disamb fp",3,0,329,329,"Ambiguous","Inconsistent"
"97","Native","Native 3",46,"disamb","fp","disamb fp",4,0,335,335,"Unambiguous","Inconsistent"
"98","Native","Native 3",43,"disamb","fp","disamb fp",1,0,197,197,"Ambiguous","Consistent"
"100","Native","Native 3",39,"disamb","fp","disamb fp",1,0,321,321,"Ambiguous","Consistent"
"101","Native","Native 3",33,"disamb","fp","disamb fp",3,0,1003,1003,"Ambiguous","Inconsistent"
"103","Native","Native 3",31,"disamb","fp","disamb fp",1,0,547,547,"Ambiguous","Consistent"
"104","Native","Native 3",29,"disamb","fp","disamb fp",3,0,453,453,"Ambiguous","Inconsistent"
"105","Native","Native 3",44,"disamb","fp","disamb fp",2,0,246,246,"Unambiguous","Consistent"
"110","Native","Native 3",27,"disamb","fp","disamb fp",1,0,315,315,"Ambiguous","Consistent"
"113","Native","Native 3",45,"disamb","fp","disamb fp",3,0,304,304,"Ambiguous","Inconsistent"
"114","Native","Native 3",37,"disamb","fp","disamb fp",3,0,182,182,"Ambiguous","Inconsistent"
"115","Native","Native 3",36,"disamb","fp","disamb fp",2,0,396,396,"Unambiguous","Consistent"
"116","Native","Native 3",32,"disamb","fp","disamb fp",2,0,244,244,"Unambiguous","Consistent"
